datetime,city,state,country,shape,duration (seconds),latitude,longitude
2/22/2001 23:30,toledo,oh,us,other,5.5,41.6638889,-83.5552778
2/22/2002 00:30,clackamas,or,us,other,4,45.4077778,-122.5691667
2/22/2002 01:30,wenatchee,wa,us,flash,7200,47.4236111,-120.3091667
2/22/2002 10:00,front royal,va,us,egg,600,38.9180556,-78.1947222
2/22/2002 14:00,phoenix,az,us,egg,2700,33.4483333,-112.0733333
2/22/2002 15:00,ottawa,il,us,other,780,41.3455556,-88.8425
2/22/2002 23:00,belleville,il,us,cylinder,900,38.5200000,-89.9838889
2/22/2003 02:00,winnemucca,nv,us,disk,300,40.9730556,-117.7347222
2/22/2003 12:00,silver spring,md,us,changing,18000,38.9905556,-77.0263889
2/22/2003 18:00,pelion,sc,us,unknown,7200,33.7630556,-81.245
2/22/2003 22:00,camp verde,az,us,unknown,3600,34.5636111,-111.8536111
2/22/2004 01:20,denton,tx,us,light,120,33.2147222,-97.1327778
2/22/2004 18:15,gaffney,sc,us,sphere,600,35.0716667,-81.65
2/22/2004 19:00,dayville,ct,us,fireball,120,41.8463889,-71.8880556
2/22/2004 20:04,newfield,ny,us,fireball,10,42.3619444,-76.5911111
2/22/2004 20:04,stony brook,ny,us,circle,5,40.9255556,-73.1413889
2/22/2004 21:00,stone ridge,ny,us,oval,420,41.8530556,-74.1394444
2/22/2004 21:05,hartselle,al,us,fireball,10,34.4433333,-86.9352778
2/22/2005 17:30,green valley,az,us,triangle,180,31.8541667,-110.9930556
2/22/2005 17:30,rockford,il,us,other,300,42.2711111,-89.0938889
2/22/2005 20:00,kettle falls,wa,us,fireball,3,48.6108333,-118.0547222
2/22/2005 20:40,granite falls,wa,us,fireball,1,48.0841667,-121.9675
2/22/2005 21:30,eugene,or,us,unknown,180,44.0522222,-123.0855556
2/22/2005 22:30,brewerton,ny,us,triangle,600,43.2380556,-76.1411111
2/22/2005 23:30,raynham,ma,us,light,120,41.9486111,-71.0736111
2/22/2006 01:45,brookings,or,us,light,15,42.0527778,-124.2827778
2/22/2006 18:40,tustin,ca,us,other,30,33.7458333,-117.8252778
2/22/2006 21:00,yonkers,ny,us,disk,2520,40.9311111,-73.8991667
2/22/2007 01:00,summit,nj,us,changing,900,40.7413889,-74.36
2/22/2007 01:10,evansville,in,us,rectangle,120,37.9747222,-87.5558333
2/22/2007 02:27,des moines,ia,us,light,5,41.6005556,-93.6088889
2/22/2007 07:30,durham,nh,us,changing,900,43.1338889,-70.9269444
2/22/2007 08:00,hermitage,tn,us,triangle,40,36.1961111,-86.6225
2/22/2007 19:45,arlington,wa,us,light,30,48.1988889,-122.1238889
2/22/2007 19:50,arlington heights,il,us,other,15,42.0883333,-87.9805556
2/22/2007 20:25,fort lauderdale,fl,us,triangle,4,26.1219444,-80.1436111
2/22/2007 20:32,huntington,wv,us,teardrop,900,38.4191667,-82.4452778
2/22/2007 23:30,myrtle beach,sc,us,light,30,33.6888889,-78.8869444
2/22/2008 01:30,kimbolton,oh,us,sphere,45,40.1527778,-81.5722222
2/22/2008 02:00,susquehanna,pa,us,light,300,41.9433333,-75.6
2/22/2008 14:00,miami,fl,us,circle,3,25.7738889,-80.1938889
2/22/2008 18:30,murrieta,ca,us,triangle,300,33.5538889,-117.2130556
2/22/2008 18:50,santa fe,nm,us,fireball,300,35.6869444,-105.9372222
2/22/2008 19:00,huntington beach,ca,us,disk,1800,33.6602778,-117.9983333
2/22/2008 20:10,castro valley,ca,us,disk,4,37.6941667,-122.0852778
2/22/2008 20:50,cincinnati,oh,us,rectangle,180,39.1619444,-84.4569444
2/22/2009 19:00,redondo beach,ca,us,circle,600,33.8491667,-118.3875
2/22/2009 19:30,denham springs,la,us,light,1800,30.4866667,-90.9561111
2/22/2009 19:45,tucker,ga,us,chevron,10,33.8544444,-84.2172222
2/22/2009 20:00,kintnersville,pa,us,cylinder,0,40.5569444,-75.18
2/22/2009 20:53,mount vernon,il,us,light,600,38.3160000,-88.9106
2/22/2009 22:30,dover,de,us,triangle,300,39.1580556,-75.5247222
2/22/2009 23:55,college station,tx,us,light,5,30.6277778,-96.3341667
2/22/2010 22:40,swarthmore,pa,us,flash,15,39.9019444,-75.3502778
2/22/2011 01:45,germantown,md,us,unknown,600,39.1730556,-77.2719444
2/22/2011 12:00,gillsville,ga,us,oval,180,34.3077778,-83.6336111
2/22/2011 13:30,redding,ct,us,other,120,41.3025000,-73.3838889
2/22/2011 15:00,plano,tx,us,unknown,1200,33.0197222,-96.6986111
2/22/2011 18:00,cody,wy,us,light,120,44.5263889,-109.0558333
2/22/2011 19:40,redding,ca,us,light,1200,40.5866667,-122.3905556
2/22/2011 20:00,weston,ct,us,light,600,41.2008333,-73.3811111
2/22/2011 22:00,dunnellon,fl,us,light,120,29.0488889,-82.4611111
2/22/2012 01:00,indianapolis,in,us,diamond,3600,39.7683333,-86.1580556
2/22/2012 01:15,greenbrier,ar,us,other,5,35.2338889,-92.3875
2/22/2012 05:15,peoria,az,us,light,90,33.5805556,-112.2366667
2/22/2012 18:00,san diego,ca,us,sphere,600,32.7152778,-117.1563889
2/22/2012 18:40,cold spring,mn,us,triangle,180,45.4558333,-94.4286111
2/22/2012 19:44,acworth,ga,us,circle,240,34.0658333,-84.6769444
2/22/2012 20:58,bay city,mi,us,changing,7200,43.5944444,-83.8888889
2/22/2012 21:00,carmel valley,ca,us,unknown,0,36.4797222,-121.7313889
2/22/2012 21:00,sweetwater,tn,us,unknown,240,35.6013889,-84.4611111
2/22/2012 21:20,las cruces,nm,us,circle,1200,32.3122222,-106.7777778
2/22/2012 21:28,conway,ar,us,triangle,60,35.0886111,-92.4419444
2/22/2013 00:03,duanesburg,ny,us,oval,60,42.7619444,-74.1341667
2/22/2013 07:20,buffalo,ny,us,fireball,120,42.8863889,-78.8786111
2/22/2013 19:00,west palm beach,fl,us,circle,300,26.7052778,-80.0366667
2/22/2013 21:45,vallejo,ca,us,light,1500,38.1041667,-122.2555556
2/22/2013 22:00,san diego,ca,us,light,30,32.7152778,-117.1563889
2/22/2013 23:00,pocono lake,pa,us,fireball,3,41.1052778,-75.4763889
2/22/2014 00:23,hopewell junction,ny,us,circle,60,41.5838889,-73.8091667
2/22/2014 01:00,scranton,pa,us,unknown,1500,41.4088889,-75.6627778
2/22/2014 01:20,lafayette,in,us,circle,2,40.4166667,-86.8752778
2/22/2014 04:00,ada,ok,us,other,7200,34.7744444,-96.6780556
2/22/2014 04:00,southampton,ma,us,unknown,7200,42.2291667,-72.7305556
2/22/2014 05:35,savannah,mo,us,other,5,39.9416667,-94.83
2/22/2014 11:00,fresno,ca,us,unknown,10,36.7477778,-119.7713889
2/22/2014 17:20,jacksonville,fl,us,rectangle,0,30.3319444,-81.6558333
2/22/2014 18:30,collierville,tn,us,circle,300,35.0419444,-89.6644444
2/22/2014 18:55,virginia beach,va,us,circle,2,36.8527778,-75.9783333
2/22/2014 19:00,chico,ca,us,light,15,39.7286111,-121.8363889
2/22/2014 19:00,dothan,al,us,fireball,120,31.2230556,-85.3905556
2/22/2014 19:00,stockton,ca,us,circle,300,37.9577778,-121.2897222
2/22/2014 19:00,stockton,ca,us,light,180,37.9577778,-121.2897222
2/22/2014 19:00,williston,vt,us,fireball,180,44.4375000,-73.0686111
2/22/2014 19:02,las vegas,nv,us,light,60,36.1750000,-115.1363889
2/22/2014 19:15,boca raton,fl,us,oval,600,26.3583333,-80.0833333
2/22/2014 19:15,thurmond,wv,us,formation,120,37.9613889,-81.0825
2/22/2014 19:40,manchester,nh,us,sphere,300,42.9955556,-71.4552778
2/22/2014 19:45,jeffersonville,vt,us,sphere,120,44.6438889,-72.8297222
2/22/2014 19:45,philadelphia,pa,us,fireball,900,39.9522222,-75.1641667
2/22/2014 20:00,charlottesville,va,us,light,45,38.0291667,-78.4769444
2/22/2014 20:20,beaverton,or,us,light,240,45.4872222,-122.8025
2/22/2014 20:53,wilton,me,us,triangle,300,44.5927778,-70.2286111
2/22/2014 22:10,harpers ferry,wv,us,unknown,4,39.3252778,-77.7391667
2/22/2014 22:17,minnetonka,mn,us,light,7,44.9133333,-93.5030556
2/22/2014 22:23,fond du lac,wi,us,cigar,8,43.7730556,-88.4469444
2/22/2014 22:30,tunkhannock,pa,us,triangle,45,41.5386111,-75.9469444
2/22/2014 23:00,newport beach,ca,us,circle,1200,33.6188889,-117.9280556
2/22/2014 23:15,quakertown,pa,us,circle,12,40.4416667,-75.3419444
2/23/1981 21:00,cameron,nc,us,light,900,35.3266667,-79.2555556
2/23/1993 10:00,paducah,ky,us,unknown,10,37.0833333,-88.6
2/23/1996 12:40,poway,ca,us,light,660,32.9627778,-117.035
2/23/1996 20:15,los angeles,ca,us,triangle,120,34.0522222,-118.2427778
2/23/1998 05:30,ossipee,nh,us,light,60,43.6852778,-71.1172222
2/23/1998 07:30,wyoming,mi,us,changing,60,42.9133333,-85.7052778
2/23/1998 20:33,mcalester,ok,us,egg,180,34.9333333,-95.7694444
2/23/1999 02:27,los angeles,ca,us,fireball,420,34.0522222,-118.2427778
2/23/1999 02:30,la verne,ca,us,fireball,120,34.1008333,-117.7669444
2/23/1999 02:33,los alamitos,ca,us,other,3,33.8030556,-118.0716667
2/23/1999 19:00,huntsville,tx,us,light,2400,30.7233333,-95.5505556
2/23/1999 19:45,interlochen,mi,us,light,1800,44.6447222,-85.7672222
2/23/1999 20:30,spur,tx,us,triangle,1500,33.4763889,-100.8552778
2/23/1999 21:30,clarkdale,az,us,disk,3600,34.7711111,-112.0572222
2/23/1999 22:50,austin,tx,us,chevron,7,30.2669444,-97.7427778
2/23/2000 08:18,kenai,ak,us,cone,40,60.5544444,-151.2583333
2/23/2000 17:00,ridgecrest,ca,us,cigar,2,35.6225000,-117.67
2/23/2000 22:55,wrightsville,ga,us,triangle,900,32.7291667,-82.72
2/23/2001 17:00,fillmore,ca,us,disk,120,34.3991667,-118.9172222
2/23/2001 17:15,poteau,ok,us,unknown,900,35.0536111,-94.6233333
2/23/2001 20:35,stamford,ct,us,triangle,20,41.0533333,-73.5391667
2/23/2001 21:00,long beach,ms,us,circle,5,30.3502778,-89.1527778
2/23/2001 22:00,cincinnati,oh,us,disk,600,39.1619444,-84.4569444
2/23/2002 14:00,phoenix,az,us,egg,1800,33.4483333,-112.0733333
2/23/2002 14:15,lynbrook,ny,us,oval,120,40.6547222,-73.6722222
2/23/2002 20:30,stewartstown,pa,us,fireball,15,39.7536111,-76.5916667
2/23/2002 21:02,columbia,md,us,rectangle,3,39.2402778,-76.8397222
2/23/2002 21:03,leonardtown,md,us,sphere,5,38.2911111,-76.6361111
2/23/2002 21:11,weems,va,us,oval,2,37.6547222,-76.4441667
2/23/2003 00:10,wisconsin dells,wi,us,unknown,1200,43.6275000,-89.7708333
2/23/2003 02:00,dallas,ga,us,circle,900,33.9236111,-84.8408333
2/23/2003 13:30,college station,tx,us,circle,60,30.6277778,-96.3341667
2/23/2003 19:30,olympia,wa,us,changing,15,47.0380556,-122.8994444
2/23/2003 20:20,lynnwood,wa,us,formation,3,47.8211111,-122.3138889
2/23/2003 23:00,sodus,ny,us,light,30,43.2377778,-77.0616667
2/23/2004 01:00,scottsdale,az,us,fireball,900,33.5091667,-111.8983333
2/23/2004 16:15,bastrop,tx,us,fireball,3,30.1102778,-97.315
2/23/2004 20:56,oneonta,ny,us,unknown,30,42.4527778,-75.0641667
2/23/2005 03:00,pickens,sc,us,circle,120,34.8833333,-82.7075
2/23/2005 03:10,modesto,ca,us,fireball,1800,37.6391667,-120.9958333
2/23/2005 03:15,newark,de,us,unknown,300,39.6836111,-75.75
2/23/2005 14:00,casper,wy,us,light,300,42.8666667,-106.3125
2/23/2005 16:50,fort myers,fl,us,circle,120,26.6402778,-81.8725
2/23/2005 17:22,royal palm beach,fl,us,other,180,26.7080556,-80.2308333
2/23/2005 19:00,edgerton,wi,us,triangle,600,42.8352778,-89.0675
2/23/2005 19:00,tavares,fl,us,cylinder,300,28.8038889,-81.7258333
2/23/2005 20:09,bellingham,wa,us,fireball,1.5,48.7597222,-122.4869444
2/23/2005 20:37,ft. shawnee,oh,us,triangle,300,40.6866667,-84.1377778
2/23/2005 22:00,shoreline,wa,us,light,15,47.7558333,-122.3402778
2/23/2005 22:03,sumner,wa,us,other,300,47.2033333,-122.2391667
2/23/2005 23:05,chesterfield,va,us,disk,300,37.3769444,-77.5061111
2/23/2006 00:02,costa mesa,ca,us,triangle,4860,33.6411111,-117.9177778
2/23/2006 00:45,chanute,ks,us,other,120,37.6791667,-95.4569444
2/23/2006 00:45,goshen,in,us,other,37800,41.5822222,-85.8344444
2/23/2006 02:45,livingston,la,us,circle,600,30.5019444,-90.7477778
2/23/2006 18:32,west little rock,ar,us,light,240,34.7463889,-92.2894444
2/23/2006 20:00,norfork,ar,us,light,30,36.2094444,-92.2841667
2/23/2006 21:00,amado,az,us,light,1200,31.7077778,-111.0638889
2/23/2006 21:00,sahuarita,az,us,formation,900,31.9575000,-110.955
2/23/2007 07:39,denver,co,us,unknown,2,39.7391667,-104.9841667
2/23/2007 09:30,arroyo grande,ca,us,light,240,35.1186111,-120.5897222
2/23/2007 19:45,columbia,ky,us,oval,0,37.1027778,-85.3063889
2/23/2007 20:00,kensington,nh,us,diamond,90,42.9269444,-70.9444444
2/23/2007 20:40,huntington,wv,us,cone,180,38.4191667,-82.4452778
2/23/2008 01:38,wheaton,il,us,light,10,41.8661111,-88.1069444
2/23/2008 01:45,crystal lake,il,us,fireball,30,42.2411111,-88.3161111
2/23/2008 13:00,el paso,tx,us,fireball,3,31.7586111,-106.4863889
2/23/2008 13:30,la habra,ca,us,rectangle,300,33.9319444,-117.9452778
2/23/2008 19:00,dunedin,fl,us,light,15,28.0194444,-82.7719444
2/23/2008 20:20,goose creek,sc,us,light,120,32.9808333,-80.0327778
2/23/2008 21:00,dutton,al,us,changing,600,34.6108333,-85.9169444
2/23/2008 21:00,florence,tx,us,other,3,30.8411111,-97.7933333
2/23/2008 22:00,carrollton,ga,us,disk,300,33.5800000,-85.0766667
2/23/2009 01:10,san diego,ca,us,triangle,1200,32.7152778,-117.1563889
2/23/2009 02:00,tallahassee,fl,us,flash,2,30.4380556,-84.2808333
2/23/2009 02:35,nacogdoches,tx,us,unknown,6,31.6033333,-94.6552778
2/23/2009 05:10,san bernardino,ca,us,triangle,300,34.1083333,-117.2888889
2/23/2009 06:20,livonia,mi,us,light,180,42.3683333,-83.3527778
2/23/2009 09:00,brandon,ms,us,oval,3600,32.2730556,-89.9858333
2/23/2009 15:40,rockledge,fl,us,sphere,120,28.3505556,-80.7255556
2/23/2009 19:15,morganville,nj,us,changing,4800,40.3763889,-74.2447222
2/23/2009 24:00,arizona city,az,us,other,600,32.7558333,-111.6702778
2/23/2010 20:50,ewa beach,hi,us,triangle,600,21.3155556,-158.0072222
2/23/2010 23:00,galveston,tx,us,fireball,120,29.3011111,-94.7975
2/23/2011 01:15,loves park,il,us,oval,120,42.3200000,-89.0580556
2/23/2011 02:05,van nuys,ca,us,light,1800,34.1866667,-118.4480556
2/23/2011 03:30,tremont,pa,us,light,7,40.6283333,-76.3875
2/23/2011 05:13,blue bell,pa,us,teardrop,4,40.1522222,-75.2666667
2/23/2011 07:15,central valley,ny,us,diamond,60,41.3316667,-74.1213889
2/23/2011 19:50,holley,ny,us,triangle,120,43.2263889,-78.0269444
2/23/2011 22:00,cathedral city,ca,us,sphere,3600,33.7797222,-116.4644444
2/23/2012 01:01,hinsdale,il,us,disk,20,41.8008333,-87.9369444
2/23/2012 03:30,norfolk,va,us,triangle,60,36.8466667,-76.2855556
2/23/2012 05:45,oshkosh,wi,us,light,900,44.0247222,-88.5425
2/23/2012 18:23,las vegas,nv,us,unknown,120,36.1750000,-115.1363889
2/23/2012 20:20,phoenix,az,us,fireball,30,33.4483333,-112.0733333
2/23/2012 21:00,white swan,wa,us,light,900,46.3830556,-120.73
2/23/2012 21:06,salina,ks,us,unknown,15,38.8402778,-97.6111111
2/23/2012 22:45,sumter,sc,us,cross,120,33.9202778,-80.3416667
2/23/2013 06:50,midlothian,va,us,triangle,600,37.5058333,-77.6494444
2/23/2013 11:00,grand canyon,az,us,cigar,60,36.0544444,-112.1386111
2/23/2013 17:20,phillips,wi,us,light,900,45.6966667,-90.4002778
2/23/2013 18:57,whittier,ca,us,circle,300,33.9791667,-118.0319444
2/23/2013 19:00,la mirada,ca,us,sphere,300,33.9172222,-118.0111111
2/23/2013 19:40,greenville,sc,us,light,60,34.8525000,-82.3941667
2/23/2013 19:43,redondo beach,ca,us,formation,240,33.8491667,-118.3875
2/23/2013 19:45,glendale,az,us,light,600,33.5386111,-112.1852778
2/23/2013 19:45,st. louis,mo,us,triangle,120,38.6272222,-90.1977778
2/23/2013 21:30,palmer,ak,us,light,60,61.5997222,-149.1127778
2/23/2014 01:00,dracut,ma,us,diamond,0,42.6702778,-71.3025
2/23/2014 06:40,san diego,ca,us,other,60,32.7152778,-117.1563889
2/23/2014 07:00,winter park,fl,us,unknown,4,28.5997222,-81.3394444
2/23/2014 18:05,parker,co,us,sphere,1,39.5186111,-104.7608333
2/23/2014 19:30,brandon,fl,us,light,240,27.9375000,-82.2861111
2/23/2014 19:32,olean,ny,us,triangle,120,42.0775000,-78.43
2/23/2014 19:45,anchorage,ak,us,light,600,61.2180556,-149.9002778
2/23/2014 19:55,victorville,ca,us,light,45,34.5361111,-117.2902778
2/23/2014 20:15,ketchum,id,us,light,3,43.6808333,-114.3627778
2/23/2014 20:15,loganville,ga,us,triangle,180,33.8388889,-83.9008333
2/23/2014 20:15,williston,vt,us,fireball,2,44.4375000,-73.0686111
2/23/2014 20:43,ballston spa,ny,us,fireball,60,43.0008333,-73.8494444
2/23/2014 21:00,fritch,tx,us,light,300,35.6397222,-101.6027778
2/23/2014 21:00,indianapolis,in,us,unknown,420,39.7683333,-86.1580556
2/23/2014 21:00,latham,ny,us,circle,3,42.7469444,-73.7594444
2/23/2014 21:05,albuquerque,nm,us,light,30,35.0844444,-106.6505556
2/23/2014 21:30,kilmarnock,va,us,triangle,3,37.7102778,-76.38
2/23/2014 21:55,temple city,ca,us,diamond,300,34.1072222,-118.0569444
2/23/2014 22:00,antelope,ca,us,circle,240,38.7083333,-121.3288889
2/23/2014 23:00,balboa island,ca,us,circle,1680,33.5944444,-117.8908333
2/23/2014 23:00,cape girardeau,mo,us,unknown,120,37.3058333,-89.5180556
2/23/2014 23:00,los angeles,ca,us,circle,3600,34.0522222,-118.2427778
2/24/1998 17:00,houston,tx,us,cigar,900,29.7630556,-95.3630556
2/24/1998 23:00,licking,mo,us,light,300,37.4994444,-91.8569444
2/24/1999 05:20,chicago,il,us,fireball,3,41.8500000,-87.65
2/24/1999 05:23,fox point,wi,us,fireball,15,43.1575000,-87.9016667
2/24/1999 05:30,big bend,wi,us,fireball,2,42.8813889,-88.2066667
2/24/1999 18:36,north houston,tx,us,unknown,2,29.9252778,-95.515
2/24/1999 22:30,elmira heights,ny,us,rectangle,1200,42.1297222,-76.8211111
2/24/1999 24:00,congers,ny,us,other,420,41.1505556,-73.9458333
2/24/2000 01:15,huntsville,al,us,disk,1,34.7302778,-86.5861111
2/24/2000 20:30,o&#39brien,fl,us,light,7200,30.0380556,-82.9402778
2/24/2000 23:00,hollywood,ca,us,light,900,34.0983333,-118.3258333
2/24/2001 16:00,lynnwood,wa,us,sphere,240,47.8211111,-122.3138889
2/24/2001 19:30,castle rock,wa,us,light,600,46.2752778,-122.9063889
2/24/2001 22:30,seattle,wa,us,chevron,180,47.6063889,-122.3308333
2/24/2001 23:00,baltimore,md,us,formation,1200,39.2902778,-76.6125
2/24/2001 23:32,kettering,oh,us,light,45,39.6894444,-84.1688889
2/24/2002 07:30,little falls,nj,us,cigar,300,40.8688889,-74.2086111
2/24/2002 16:00,marion county,al,us,other,60,32.6322222,-87.3191667
2/24/2002 17:30,springdale,ut,us,triangle,2631600,37.1888889,-112.9977778
2/24/2002 19:00,putney,vt,us,triangle,180,42.9747222,-72.5222222
2/24/2002 19:45,fairfax,va,us,chevron,15,38.8461111,-77.3066667
2/24/2002 20:48,sunnyvale,ca,us,triangle,7,37.3688889,-122.0352778
2/24/2002 21:00,central city,ne,us,other,600,41.1158333,-98.0013889
2/24/2002 21:30,placentia,ca,us,changing,600,33.8722222,-117.8694444
2/24/2002 23:00,bellevue,wa,us,changing,14400,47.6105556,-122.1994444
2/24/2002 23:00,hermitage,pa,us,rectangle,7200,41.2333333,-80.4488889
2/24/2002 23:00,issaquah,wa,us,triangle,14400,47.5302778,-122.0313889
2/24/2003 01:38,homestead,fl,us,light,120,25.4683333,-80.4777778
2/24/2003 07:34,westlake,la,us,triangle,10,30.2419444,-93.2505556
2/24/2003 11:30,everett,wa,us,other,0,47.9791667,-122.2008333
2/24/2003 14:58,san francisco,ca,us,fireball,240,37.7750000,-122.4183333
2/24/2003 19:00,homestead,fl,us,unknown,40,25.4683333,-80.4777778
2/24/2003 19:00,rudolph,wi,us,flash,300,44.4961111,-89.8075
2/24/2003 21:45,twin falls,id,us,light,30,42.5630556,-114.46
2/24/2004 18:43,tucson,az,us,circle,300,32.2216667,-110.9258333
2/24/2004 18:54,tucson,az,us,light,15,32.2216667,-110.9258333
2/24/2004 21:00,gaffney,sc,us,other,300,35.0716667,-81.65
2/24/2004 22:30,lodge grass,mt,us,light,120,45.3144444,-107.3625
2/24/2004 23:00,dayton,oh,us,triangle,10,39.7588889,-84.1916667
2/24/2005 01:00,peru,in,us,unknown,10800,40.7536111,-86.0688889
2/24/2005 09:00,edgewater,md,us,sphere,15,38.9569444,-76.5502778
2/24/2005 13:30,san marcos,ca,us,circle,300,33.1433333,-117.1652778
2/24/2005 17:56,ojai,ca,us,sphere,60,34.4480556,-119.2419444
2/24/2005 19:20,coal hill,ar,us,light,1800,35.4372222,-93.6727778
2/24/2005 19:20,coal hill,ar,us,light,1800,35.4372222,-93.6727778
2/24/2005 19:20,coal hill,ar,us,light,1800,35.4372222,-93.6727778
2/24/2005 20:02,bellevue,wa,us,triangle,20,47.6105556,-122.1994444
2/24/2005 20:40,tacoma,wa,us,light,90,47.2530556,-122.4430556
2/24/2005 21:45,green valley,az,us,triangle,240,31.8541667,-110.9930556
2/24/2005 22:00,newton,nj,us,sphere,180,41.0580556,-74.7530556
2/24/2005 22:00,tabiona,ut,us,egg,7200,40.3547222,-110.7127778
2/24/2006 00:00,waxahachie,tx,us,triangle,60,32.3863889,-96.8480556
2/24/2006 02:30,mt. morris,ny,us,other,2700,42.7255556,-77.8744444
2/24/2006 13:12,albuquerque,nm,us,disk,20,35.0844444,-106.6505556
2/24/2006 15:08,santa ana,ca,us,formation,240,33.7455556,-117.8669444
2/24/2006 15:15,parker,co,us,sphere,240,39.5186111,-104.7608333
2/24/2006 18:40,san fernando,ca,us,triangle,20,34.2819444,-118.4380556
2/24/2007 13:00,marlboro,ma,us,other,3600,42.7166667,-70.9736111
2/24/2007 19:00,oak island,nc,us,fireball,1200,33.9163889,-78.1613889
2/24/2007 19:30,portsmouth,va,us,sphere,300,36.8352778,-76.2986111
2/24/2007 20:06,west melbourne,fl,us,changing,630,28.0833333,-80.6083333
2/24/2007 21:00,berlin,ct,us,triangle,120,41.6213889,-72.7461111
2/24/2007 21:00,irvine,ca,us,disk,1200,33.6694444,-117.8222222
2/24/2007 22:25,carmel-by-the-sea,ca,us,sphere,60,36.5552778,-121.9222222
2/24/2008 15:30,san antonio,tx,us,changing,300,29.4238889,-98.4933333
2/24/2008 21:50,montrose,co,us,unknown,120,38.4783333,-107.8755556
2/24/2008 22:15,shelton,ct,us,fireball,3,41.3163889,-73.0936111
2/24/2008 23:00,riverside,ca,us,circle,300,33.9533333,-117.3952778
2/24/2008 23:05,wharton,nj,us,other,360,40.8930556,-74.5822222
2/24/2008 24:00,elizabeth,nj,us,sphere,30,40.6638889,-74.2111111
2/24/2009 01:15,el cajon,ca,us,triangle,600,32.7947222,-116.9616667
2/24/2009 01:20,la mesa,ca,us,formation,480,32.7677778,-117.0222222
2/24/2009 01:30,el cajon,ca,us,triangle,600,32.7947222,-116.9616667
2/24/2009 02:00,fallbrook,ca,us,circle,180,33.3763889,-117.2502778
2/24/2009 02:00,oxnard,ca,us,other,180,34.1975000,-119.1761111
2/24/2009 05:30,louisiana,mo,us,light,180,39.4488889,-91.0513889
2/24/2009 12:00,tampa,fl,us,cigar,180,27.9472222,-82.4586111
2/24/2009 15:25,citrus heights,ca,us,circle,30,38.7072222,-121.28
2/24/2009 16:10,dinuba,ca,us,sphere,600,36.5433333,-119.3861111
2/24/2009 19:20,billerica,ma,us,triangle,10,42.5583333,-71.2694444
2/24/2009 21:00,tipp city,oh,us,triangle,10,39.9583333,-84.1722222
2/24/2009 21:30,dallas,nc,us,cigar,10,35.3163889,-81.1763889
2/24/2010 04:30,arden,ar,us,formation,1200,33.6894444,-94.2855556
2/24/2010 09:30,springvale,me,us,sphere,10800,43.4666667,-70.7941667
2/24/2010 15:30,santa rosa,ca,us,diamond,120,38.4405556,-122.7133333
2/24/2010 20:00,rising star,tx,us,light,600,32.0958333,-98.9633333
2/24/2011 19:50,jacksonville,fl,us,circle,3,30.3319444,-81.6558333
2/24/2011 20:30,jacksonville,fl,us,triangle,120,30.3319444,-81.6558333
2/24/2011 21:30,carpinteria,ca,us,oval,600,34.3988889,-119.5175
2/24/2011 22:30,escondido,ca,us,triangle,60,33.1191667,-117.0855556
2/24/2012 13:15,oklahoma city,ok,us,circle,60,35.4675000,-97.5161111
2/24/2012 20:00,aliquippa,pa,us,triangle,2,40.6366667,-80.2402778
2/24/2012 20:10,liberal,ks,us,changing,15,37.0430556,-100.9205556
2/24/2012 21:35,las vegas,nv,us,light,600,36.1750000,-115.1363889
2/24/2012 21:50,orem,ut,us,oval,60,40.2969444,-111.6938889
2/24/2012 22:03,burlington,ct,us,light,600,41.7691667,-72.965
2/24/2013 06:28,bakersfield,ca,us,light,300,35.3733333,-119.0177778
2/24/2013 11:00,pasadena,ca,us,formation,900,34.1477778,-118.1436111
2/24/2013 17:00,florence,sc,us,formation,600,34.1952778,-79.7627778
2/24/2013 18:00,marion,in,us,cigar,900,40.5583333,-85.6591667
2/24/2013 18:20,addison,il,us,sphere,30,41.9316667,-87.9888889
2/24/2013 18:37,wilkes-barre,pa,us,light,300,41.2458333,-75.8816667
2/24/2013 19:10,pigeon forge,tn,us,triangle,120,35.7883333,-83.5544444
2/24/2013 20:19,rockwood,mi,us,disk,8,42.0708333,-83.2466667
2/24/2013 24:00,guilford,ct,us,sphere,180,41.2888889,-72.6822222
2/24/2014 00:00,orlando,fl,us,triangle,900,28.5380556,-81.3794444
2/24/2014 00:00,palm city,fl,us,circle,180,27.1675000,-80.2663889
2/24/2014 04:00,browns summit,nc,us,light,600,36.2125000,-79.7138889
2/24/2014 10:45,briceville,tn,us,other,120,36.1783333,-84.1852778
2/24/2014 16:20,sacramento,ca,us,circle,30,38.5816667,-121.4933333
2/24/2014 18:20,salem,nh,us,triangle,90,42.7883333,-71.2013889
2/24/2014 19:00,blythe,ca,us,triangle,300,33.6102778,-114.5955556
2/24/2014 19:00,fresno,ca,us,unknown,300,36.7477778,-119.7713889
2/24/2014 20:00,east tawas,mi,us,unknown,180,44.2794444,-83.4902778
2/24/2014 21:00,draper,ut,us,light,0,40.5247222,-111.8630556
2/24/2014 21:15,belcamp,md,us,changing,60,39.4688889,-76.2336111
2/24/2014 21:15,philadelphia,pa,us,fireball,30,39.9522222,-75.1641667
2/24/2014 21:25,philadelphia,pa,us,circle,25,39.9522222,-75.1641667
2/25/1942 00:00,los angeles,ca,us,unknown,0,34.0522222,-118.2427778
2/25/1968 22:00,ironwood,mi,us,sphere,1200,46.4547222,-90.1708333
